ID;Pos;PointOrder;ZoneLightID
32435;1181.722900390625,-1487.739990234375;4;2815
32436;1354.3082275390625,-2175.281494140625;5;2815
32437;1547.2667236328125,-2180.0751953125;6;2815
32438;1703.0718994140625,-2045.8428955078125;7;2815
32439;1722.2479248046875,-1735.430908203125;8;2815
32440;1636.7547607421875,-1535.28125;9;2815
32441;2146.03564453125,-1377.4029541015625;1;2816
32442;2240.798583984375,-1290.7867431640625;2;2816
32443;2430.163330078125,-1288.3887939453125;3;2816
32444;2597.953369140625,-1398.6522216796875;4;2816
32445;2783.90625,-1336.2008056640625;5;2816
32446;2712.5673828125,-1010.6724243164062;6;2816
32447;2812.19091796875,-559.3429565429688;7;2816
32448;2599.196533203125,-107.09451293945312;8;2816
32449;2216.865966796875,-348.0589904785156;9;2816
32450;2441.767822265625,-592.2350463867188;10;2816
32451;2370.55029296875,-915.1282348632812;11;2816
32452;2076.57421875,-1053.281005859375;12;2816
32453;1840.9637451171875,-878.179931640625;13;2816
32454;1661.0440673828125,-1003.4797973632812;14;2816
32455;1795.9837646484375,-1221.9547119140625;15;2816
32456;1996.3033447265625,-1248.7779541015625;16;2816
32457;3097.724609375,500.6686096191406;1;2817
32458;2957.43017578125,573.4931030273438;2;2817
32459;2499.598876953125,570.2803955078125;3;2817
32460;2240.428466796875,492.1013488769531;4;2817
32461;2160.64306640625,539.75830078125;5;2817
32462;2136.01123046875,722.35546875;6;2817
32463;2210.4423828125,889.959228515625;7;2817
32464;2372.691162109375,915.6619262695312;8;2817
32465;2512.4501953125,750.2001953125;9;2817
32466;2906.56005859375,757.1619262695312;10;2817
32467;3035.07421875,707.89794921875;11;2817
32468;3161.44677734375,794.6453247070312;12;2817
32469;3231.59375,720.749267578125;13;2817
32470;1927.6207275390625,266.4791564941406;1;2818
32471;2089.96142578125,462.6481018066406;2;2818
32472;2085.141845703125,676.302734375;3;2818
32473;1723.6962890625,633.6780395507812;4;2818
32474;1622.4908447265625,691.8318481445312;5;2818
32475;1529.3179931640625,651.1364135742188;6;2818
32476;1534.1375732421875,542.9695434570312;7;2818
32477;1675.6297607421875,519.6721801757812;8;2818
32478;1585.5433349609375,562.2478637695312;1;2819
32479;1587.1497802734375,658.6334228515625;2;2819
32480;1376.7080078125,854.6173095703125;3;2819
32481;1318.4117431640625,988.6051635742188;4;2819
32482;1183.293212890625,1090.5380859375;5;2819
32483;1202.0853271484375,1246.7086181640625;6;2819
32484;846.2646484375,1240.6624755859375;7;2819
32485;812.2916870117188,1076.7916259765625;8;2819
32486;956.5751953125,720.7879028320312;9;2819
32487;1142.169677734375,430.5207214355469;10;2819
32488;1445.7841796875,393.5729675292969;11;2819
32489;1585.5433349609375,562.2478637695312;1;2820
32490;1587.1497802734375,658.6334228515625;2;2820
32491;1376.7080078125,854.6173095703125;3;2820
32492;1317.47119140625,990.486328125;4;2820
32493;1183.293212890625,1091.4788818359375;5;2820
32494;1201.4859619140625,1246.3670654296875;6;2820
32495;845.92333984375,1239.464111328125;7;2820
32496;813.232421875,1076.791259765625;8;2820
32497;956.5750732421875,719.8472290039062;9;2820
32498;1142.169677734375,430.5207214355469;10;2820
32499;1445.7841796875,393.5729675292969;11;2820
32500;985.2908325195312,1233.576171875;1;2821
32501;1106.3428955078125,1240.0565185546875;2;2821
32502;1138.5438232421875,1353.1451416015625;3;2821
32503;1110.792724609375,1455.9912109375;4;2821
32504;1288.1458740234375,1697.779541015625;5;2821
32505;1295.625,2007.853271484375;6;2821
32506;1247.7470703125,2334.807861328125;7;2821
32507;1094.94921875,2441.83544921875;8;2821
32508;846.2077026367188,2308.288330078125;9;2821
32509;805.9960327148438,1818.6939697265625;10;2821
32510;885.9490356445312,1661.1397705078125;11;2821
32511;812.227783203125,1531.3333740234375;12;2821
32512;817.0482788085938,1442.2095947265625;13;2821
32513;964.020751953125,1321.339599609375;14;2821
32514;1226.8077392578125,1318.27783203125;1;2822
32515;1291.7108154296875,1496.9964599609375;2;2822
32516;1480.7760009765625,1688.8834228515625;3;2822
32517;1562.6102294921875,1930.1531982421875;4;2822
32518;1527.3365478515625,2078.86181640625;5;2822
32519;1285.4678955078125,2014.3465576171875;6;2822
32520;1277.6015625,1700.1710205078125;7;2822
32521;1099.823974609375,1456.0791015625;8;2822
32522;1130.8638916015625,1350.729736328125;9;2822
32523;1093.2333984375,1196.5054931640625;10;2822
32524;1190.7115478515625,1202.6973876953125;11;2822
32525;1528.4718017578125,2073.36962890625;1;2823
32526;1285.17578125,2008.650634765625;2;2823
32527;1234.8387451171875,2329.849365234375;3;2823
32528;1088.6214599609375,2434.118896484375;4;2823
32529;1375.0634765625,2546.7783203125;5;2823
32530;948.9136352539062,392.2105712890625;1;2824
32531;957.3031616210938,509.2643737792969;2;2824
32532;858.2269897460938,559.6014404296875;3;2824
32533;749.5629272460938,916.7547607421875;4;2824
32534;824.1704711914062,1058.677001953125;5;2824
32535;833.3604736328125,1144.9703369140625;6;2824
32536;594.1598510742188,1355.8095703125;7;2824
32537;97.97713470458984,857.2291259765625;8;2824
32538;-49.73672103881836,598.6521606445312;9;2824
32539;-258.2779541015625,442.84814453125;10;2824
32540;-491.9866027832031,-17.376962661743164;11;2824
32541;-357.75396728515625,-457.2273864746094;12;2824
32542;-42.54741668701172,-499.1745910644531;13;2824
32543;5.39268684387207,-300.2232666015625;14;2824
32544;269.0630187988281,-408.08843994140625;15;2824
32545;530.33642578125,-523.1446533203125;16;2824
32546;717.3026733398438,-302.6202697753906;17;2824
32547;686.1423950195312,-24.567794799804688;18;2824
32548;743.6705322265625,203.14794921875;19;2824
32549;2544.423095703125,1130.988037109375;1;2825
32550;2740.37744140625,1220.9752197265625;2;2825
32551;2745.36865234375,1677.203125;3;2825
32552;2338.076904296875,1653.8341064453125;4;2825
32553;2322.298828125,1377.7799072265625;5;2825
32554;2241.799072265625,1045.3941650390625;6;2825
32555;2326.892822265625,1025.019775390625;7;2825
32556;2326.892822265625,1025.019775390625;8;2825
32557;2414.982666015625,1128.690185546875;9;2825
32558;2723.20751953125,907.6283569335938;22;2695
32559;2698.226318359375,1685.881591796875;21;2695
32560;5263.861328125,3545.51123046875;17;2695
32561;2823.673095703125,1861.39306640625;20;2695
32562;2891.955322265625,2260.62548828125;19;2695
32563;2907.450927734375,3502.599853515625;18;2695
32564;2952.068603515625,2252.706298828125;49;2684
32565;2851.939697265625,1840.5299072265625;50;2684
32650;3631.31591796875,-4012.940185546875;88;2466
32651;4136.09814453125,-4608.6005859375;49;2655
32652;4262.306640625,-4613.1357421875;51;2655
32653;4223.4306640625,-4593.33154296875;50;2655
32654;3948.78076171875,-4555.18115234375;46;2655
32655;4640.9189453125,-3406.78466796875;7;2682
32792;8222.763671875,-6499.74169921875;17;2767
32793;8523.1298828125,-6507.2109375;19;2767
32794;3234.796142578125,-2014.88330078125;14;145
32795;4443.4169921875,-3401.59033203125;102;2466
32796;4248.80615234375,-3167.564208984375;2;2466
32797;4447.42041015625,-3331.588134765625;103;2466
32798;4219.55322265625,-3779.93310546875;99;2466
32799;4116.08837890625,-3942.51953125;97;2466
32802;3997.919189453125,-4589.27197265625;47;2655
32813;3825.575439453125,-4812.08154296875;41;2655
32815;4070.873291015625,-4615.14501953125;48;2655
32817;4211.8544921875,-3189.735107421875;10;2682
32822;4392.3017578125,-3342.981689453125;6;2683
32823;4189.06884765625,-3804.87548828125;10;2683
32824;4223.556640625,-3846.75390625;11;2683
32840;5426.80712890625,-3719.55859375;7;2727
32845;12211.7353515625,-6010.73095703125;21;2783
32846;12547.0537109375,-3574.813232421875;1;2836
32847;12069.0498046875,-3233.54736328125;2;2836
32848;11535.7919921875,-3044.299072265625;3;2836
32849;10925.154296875,-3007.7666015625;4;2836
32850;10513.521484375,-3240.794677734375;5;2836
32851;10186.455078125,-3505.593017578125;6;2836
32852;9993.814453125,-3901.2783203125;7;2836
32853;9767.966796875,-4188.4423828125;8;2836
32854;9571.912109375,-4381.02392578125;9;2836
32855;9524.1337890625,-4504.96728515625;10;2836
32856;9515.802734375,-4616.54052734375;11;2836
32857;9523.55078125,-4724.02197265625;12;2836
32858;9545.0283203125,-4883.76416015625;13;2836
32859;9587.216796875,-5095.18798828125;14;2836
32860;9717.2177734375,-5517.7705078125;15;2836
32861;9973.6767578125,-5853.53955078125;16;2836
32862;10463.5693359375,-6004.26708984375;17;2836
32863;10955.146484375,-6035.70458984375;18;2836
32864;11373.236328125,-6035.705078125;19;2836
32865;11802.7021484375,-6076.1259765625;20;2836
32866;12211.7353515625,-6010.73095703125;21;2836
32867;12518.2802734375,-5793.4384765625;22;2836
32868;12663.16015625,-5403.7919921875;23;2836
32869;12709.185546875,-5022.39501953125;24;2836
32870;12750.607421875,-4606.49072265625;25;2836
32871;12690.962890625,-4078.572021484375;26;2836
32872;6771.2333984375,-4247.99462890625;58;2677
32873;6740.52880859375,-4180.57666015625;56;2677
32874;6695.8056640625,-4175.90478515625;55;2677
32875;6849.99853515625,-4228.63720703125;59;2677
32876;6647.07861328125,-4265.35009765625;52;2677
32877;6645.74365234375,-4294.05322265625;51;2677
32878;6574.32080078125,-4276.697265625;48;2677
32879;6593.0107421875,-4294.72021484375;49;2677
32880;6621.0458984375,-4310.74072265625;50;2677
32891;6903.23291015625,-3567.977783203125;17;2677
32892;6932.60205078125,-3656.755126953125;15;2677
32893;7008.697265625,-3595.34521484375;12;2677
32894;7035.39697265625,-3616.038330078125;11;2677
32895;7093.4697265625,-3621.378173828125;9;2677
32896;7153.54541015625,-3664.765625;6;2677
32897;7128.84716796875,-3711.490966796875;5;2677
32898;6995.34716796875,-3751.540771484375;2;2677
32899;7066.1025390625,-3696.8056640625;4;2677
32900;7128.84716796875,-3634.727783203125;7;2677
32901;7116.1650390625,-3598.682861328125;8;2677
32902;7062.09716796875,-3628.720458984375;10;2677
32903;7000.01953125,-3626.050537109375;13;2677
32904;6927.26220703125,-3497.22265625;24;2677
32905;6847.82958984375,-3469.855224609375;26;2677
32906;6832.4765625,-3503.897705078125;27;2677
32907;6644.90869140625,-3561.970947265625;36;2677
32908;6620.21142578125,-3586.000732421875;37;2677
32909;6634.89697265625,-3505.900390625;34;2677
32910;6731.01708984375,-3463.179931640625;31;2677
32911;6748.37158203125,-3498.557861328125;30;2677
32912;6809.1142578125,-3521.253173828125;28;2677
32913;6996.68212890625,-3495.22021484375;22;2677
32914;6963.30712890625,-3464.515380859375;23;2677
32915;6977.9921875,-3547.953125;19;2677
32916;7040.0693359375,-3534.60302734375;21;2677
32917;7007.3623046875,-3573.985595703125;20;2677
32918;6648.24658203125,-3531.932861328125;35;2677
32919;6570.14892578125,-3620.04296875;39;2677
32951;6606.62841796875,-4839.5302734375;27;2678
32952;6650.2392578125,-4835.08056640625;28;2678
32953;6686.72900390625,-4836.8603515625;29;2678
32954;6668.0390625,-4921.41064453125;31;2678
32959;6717.77099609375,-4992.42431640625;2;2678
32960;6753.81591796875,-4993.09130859375;3;2678
32961;6757.82080078125,-5034.4765625;4;2678
32962;6742.46826171875,-5073.19140625;5;2678
32963;6696.41064453125,-5089.87939453125;6;2678
32964;6651.6875,-5078.53173828125;7;2678
32965;6823.90380859375,-5595.8447265625;23;2679
32966;6300.5830078125,-5561.80224609375;4;2731
32967;6269.87744140625,-5624.54736328125;6;2731
32968;6304.587890625,-5629.88720703125;7;2731
32969;6295.91015625,-5592.50732421875;5;2731
32970;6313.26513671875,-5715.3271484375;10;2731
32971;6306.59033203125,-5734.017578125;11;2731
32972;6415.39306640625,-5466.35009765625;34;2731
32974;6616.31103515625,-5497.72216796875;3;2680
33118;6469.95166015625,-4220.41943359375;1;2838
33119;6440.8369140625,-4390.72509765625;2;2838
33120;6465.5712890625,-4592.7216796875;3;2838
33121;6547.95458984375,-4754.07421875;4;2838
33122;6568.2451171875,-4808.04833984375;5;2838
33123;6625.4013671875,-4845.9833984375;6;2838
33124;6645.5244140625,-4952.5458984375;7;2838
33125;6637.59716796875,-5019.40673828125;8;2838
33126;6644.7744140625,-5097.015625;9;2838
33132;6693.6572265625,-5207.93115234375;10;2838
33133;6720.3671875,-5304.66650390625;11;2838
33134;6718.48681640625,-5378.1328125;12;2838
33135;6697.3623046875,-5456.75146484375;13;2838
33140;6767.47314453125,-5558.02880859375;14;2838
33149;6808.85009765625,-5635.2412109375;15;2838
33150;6822.96533203125,-5738.35009765625;16;2838
33153;6839.03369140625,-5883.54248046875;17;2838
33154;6888.5029296875,-5962.8984375;18;2838
33155;6950.33837890625,-6009.275390625;19;2838
33156;6870.98291015625,-6024.734375;20;2838
33157;6644.251953125,-5946.40869140625;21;2838
33158;6427.82666015625,-5906.2158203125;22;2838
33159;6121.22412109375,-5875.1689453125;23;2838
33160;5933.65478515625,-5886.37744140625;24;2838
33161;5758.97021484375,-5908.27685546875;25;2838
33162;5690.9501953125,-5882.51220703125;26;2838
33163;5782.681640625,-5821.39599609375;27;2838
33164;5809.51318359375,-5732.46240234375;28;2838
33165;5781.62841796875,-5603.0078125;29;2838
33166;5660.6005859375,-5478.58056640625;30;2838
33167;5554.61328125,-5349.1630859375;31;2838
33168;5494.84619140625,-5156.71728515625;32;2838
33169;5426.1845703125,-5052.8203125;33;2838
33170;5330.37548828125,-4999.283203125;34;2838
33171;5226.9775390625,-4970.5859375;35;2838
33172;5150.869140625,-4962.56396484375;36;2838
33173;5066.3251953125,-4952.52490234375;37;2838
33174;4968.08544921875,-4955.78466796875;38;2838
33175;4847.45166015625,-4992.033203125;39;2838
33176;4762.25,-5044.82470703125;40;2838
33177;4660.22509765625,-5122.1923828125;41;2838
33178;4597.74560546875,-5212.3671875;42;2838
33179;4561.2666015625,-5151.47314453125;43;2838
33180;4470.337890625,-4845.7333984375;44;2838
33181;4397.8095703125,-4797.03759765625;45;2838
33182;4278.2607421875,-4692.94677734375;46;2838
33183;4224.67041015625,-4590.91796875;47;2838
33184;4188.29931640625,-4542.95654296875;48;2838
33185;4214.01708984375,-4471.98291015625;49;2838
33186;4284.7275390625,-4402.72607421875;50;2838
33187;4353.2373046875,-4323.09228515625;51;2838
33188;4377.58447265625,-4249.79052734375;52;2838
33189;4478.19677734375,-4273.49462890625;53;2838
33190;4668.46044921875,-4240.5244140625;54;2838
33191;4854.9990234375,-4242.4013671875;55;2838
33192;4912.59228515625,-4243.1748046875;56;2838
33193;4992.22509765625,-4235.4736328125;57;2838
33194;5057.244140625,-4206.80908203125;58;2838
33195;5114.25830078125,-4145.7197265625;59;2838
33196;5160.83740234375,-4080.2578125;60;2838
33197;5206.68994140625,-3996.982177734375;61;2838
33198;5250.03125,-3912.114501953125;62;2838
33199;5311.4599609375,-3891.30029296875;63;2838
33200;5362.32275390625,-3877.139892578125;64;2838
33201;5411.21728515625,-3880.37841796875;65;2838
33202;5457.10009765625,-3875.71923828125;66;2838
33203;5510.56005859375,-3867.51611328125;67;2838
33204;5566.74658203125,-3826.342041015625;68;2838
33205;5606.86181640625,-3784.673095703125;69;2838
33206;5670.91796875,-3722.447998046875;70;2838
33207;5751.60791015625,-3692.505126953125;71;2838
33208;5831.42822265625,-3680.38623046875;72;2838
33209;5909.53662109375,-3676.3173828125;73;2838
33210;5957.1416015625,-3633.681396484375;74;2838
33211;5987.48046875,-3573.376220703125;75;2838
33212;6047.45166015625,-3531.237548828125;76;2838
33213;6112.48291015625,-3523.1533203125;77;2838
33214;6181.94677734375,-3536.931396484375;78;2838
33215;6271.25244140625,-3535.802734375;79;2838
33216;6358.2001953125,-3496.39453125;80;2838
33217;6413.0791015625,-3421.462158203125;81;2838
33218;6474.24609375,-3359.410888671875;82;2838
33219;6513.650390625,-3308.350830078125;83;2838
33220;6537.4833984375,-3245.272705078125;84;2838
33221;6630.85400390625,-3233.751953125;85;2838
33222;6659.7158203125,-3298.66455078125;86;2838
33223;6661.13525390625,-3369.02099609375;87;2838
33224;6629.64697265625,-3422.184814453125;88;2838
33225;6621.11572265625,-3470.820068359375;89;2838
33226;6604.00244140625,-3516.42822265625;90;2838
33227;6562.40966796875,-3554.475830078125;91;2838
33228;6523.44677734375,-3568.843505859375;92;2838
33229;6485.04443359375,-3597.102783203125;93;2838
33230;6474.98681640625,-3639.215576171875;94;2838
33231;6485.296875,-3698.764404296875;95;2838
33232;6508.32275390625,-3747.619384765625;96;2838
33233;6490.30029296875,-3907.126220703125;99;2838
33234;6512.69580078125,-3982.666259765625;100;2838
33236;6505.36328125,-4085.662841796875;101;2838
33238;5548.7255859375,-3640.407470703125;1;2839
33239;5475.181640625,-3657.7314453125;2;2839
33240;5430.64306640625,-3695.344970703125;3;2839
33241;5410.994140625,-3730.15185546875;4;2839
33242;5416.140625,-3775.157958984375;5;2839
33243;5426.52587890625,-3808.561279296875;6;2839
33244;5453.4736328125,-3852.35107421875;7;2839
33245;5481.91845703125,-3878.456298828125;8;2839
33246;5511.6728515625,-3884.724853515625;9;2839
33247;5543.57861328125,-3879.017333984375;10;2839
33248;5588.5849609375,-3844.30419921875;11;2839
33249;5633.6845703125,-3786.10498046875;12;2839
33250;5652.49072265625,-3755.6962890625;13;2839
33251;5654.64306640625,-3708.632080078125;14;2839
33252;5622.83056640625,-3668.39794921875;15;2839
33253;3563.428955078125,-4221.94921875;84;2466
33254;3473.766845703125,-4439.40478515625;81;2466
33255;3455.216552734375,-4497.1181640625;80;2466
33256;3605.683349609375,-4577.5048828125;78;2466
33257;3820.04736328125,-4632.126953125;43;2655
33258;4214.9091796875,-3783.028564453125;1;2840
33259;3606.858154296875,-4114.88134765625;15;2840
33260;3545.022216796875,-4278.7451171875;18;2840
33261;4062.381591796875,-4640.4853515625;40;2840
33262;4308.69384765625,-3853.109375;50;2840
33263;4309.58056640625,-4024.07470703125;49;2840
33264;4361.10986328125,-4140.53173828125;48;2840
